SuburbID;Country;Province;SuburbName;PostCode;Latitude;Longitude
7787;South Africa;Mpumalanga;Hlauhlau;;-25.369375;31.173505
7788;South Africa;KwaZulu Natal;Hlazakazi;;-28.377052;30.72123
7789;South Africa;KwaZulu Natal;Hlobane;;-27.716561;31.001122
7790;South Africa;Eastern Cape;Hlobo;;-32.048814;28.193699
7791;South Africa;Limpopo;Hlogotlou;;-25.03718;29.756303
7792;South Africa;KwaZulu Natal;Hlokozi;;-30.366418;30.2848
7793;South Africa;Eastern Cape;Hlomendlini;;-30.583333;27.266667
7794;South Africa;KwaZulu Natal;Hlomohlomo;;-27.713099;31.492329
7795;South Africa;KwaZulu Natal;Hluhluwe;;-28.033333;32.283333
7796;South Africa;KwaZulu Natal;Hluku;;-30.624645;29.982177
7797;South Africa;Eastern Cape;Hluleka;;-31.82523;29.301843
7798;South Africa;Limpopo;Hluvukani;;-24.645282;31.341029
7799;South Africa;Eastern Cape;Hlwahlwazi;;-31.162414;29.603722
7800;South Africa;Eastern Cape;Hlwanlwazi;;-31.162414;29.603722
7801;South Africa;North West;Hobb's Hope;;-26.779858;23.330665
7802;South Africa;Eastern Cape;Hobeni;;-32.166667;28.883333
7803;South Africa;Free State;Hobhouse;;-29.527197;27.144719
7804;South Africa;Eastern Cape;Hode;;-30.823855;29.138587
7805;South Africa;Western Cape;Hoedjesbaai;;-33.01167;17.944202
7806;South Africa;Western Cape;Hoedjes Bay;;-33.01167;17.944202
7807;South Africa;Limpopo;Hoedspruit;;-24.351217;30.953319
7808;South Africa;Free State;Hoekfontein;;-30.475094;26.968777
7809;South Africa;North West;Hoekfontein;;-25.616667;27.916667
7810;South Africa;Western Cape;Hoeko;;-33.485454;21.366408
7811;South Africa;Mpumalanga;Hoëkraal;;-26.760324;29.462465
7812;South Africa;Eastern Cape;Hoekskraal;;-33.1;25.25
7813;South Africa;Western Cape;Hoekwil;;-33.965103;22.613999
7814;South Africa;Western Cape;Hoekwill;;-33.965103;22.613999
7815;South Africa;Western Cape;Hoetjes Bay;;-33.01167;17.944202
7816;South Africa;Northern Cape;Hoëveld;;-30.307219;21.116056
7817;South Africa;Eastern Cape;Hofisi;;-30.858701;28.788929
7818;South Africa;Eastern Cape;Hofmeyr;;-31.653492;25.803656
7819;South Africa;Eastern Cape;Hogsback;;-32.59527;26.940195
7820;South Africa;Eastern Cape;Hohane;;-30.965078;28.914046
7821;South Africa;Eastern Cape;Hohobeng;;-30.456281;27.528878
7822;South Africa;North West;Holbeck;;-26.550168;23.165674
7823;South Africa;Northern Cape;Holboskolk;;-30.021556;21.546785
7824;South Africa;Eastern Cape;Hole in the Wall;;-32.032939;29.110702
7825;South Africa;Eastern Cape;Holela;;-32.333333;28.316667
7826;South Africa;Free State;Holfontein;;-29.354744;27.041451
7827;South Africa;Gauteng;Holfontein;;-26.164718;27.465381
7828;South Africa;Northern Cape;Holgat Farm;;-28.95;16.783333
7829;South Africa;Northern Cape;Holgat;;-28.95;16.783333
7830;South Africa;Eastern Cape;Holland Park;;-33.933333;25.583333
7831;South Africa;Free State;Holmdene;;-29.496913;26.118149
7832;South Africa;Free State;Holmesdale;;-29.052797;26.04097
7833;South Africa;Mpumalanga;Holnek;;-25.677144;31.366322
7834;South Africa;Free State;Holstein;;-30.083692;26.747953
7835;South Africa;KwaZulu Natal;Holy Cross;;-28.980415;31.65295
7836;South Africa;Eastern Cape;Holy Cross;;-31.149845;29.672465
7837;South Africa;KwaZulu Natal;Holy Cross Mission;;-28.980415;31.65295
7838;South Africa;Eastern Cape;Holy Cross Mission;;-31.149845;29.672465
7839;South Africa;KwaZulu Natal;Home Farm;;-28.583333;29.6
7840;South Africa;Eastern Cape;Home Park;;-31.935978;26.895954
7841;South Africa;Gauteng;Homestead Apple Orchards;;-26.461413;27.936189
7842;South Africa;Mpumalanga;Homestead;;-25.716667;31.55
7843;South Africa;Northern Cape;Homevale;;-28.696108;24.736838
7844;South Africa;Free State;Homeward;;-29.324899;26.863508
7845;South Africa;KwaZulu Natal;Homewood;;-29.566667;30.166667
7846;South Africa;Northern Cape;Hondeklipbaai;;-30.317739;17.277331
7847;South Africa;Northern Cape;Hondeklip Bay;;-30.317739;17.277331
7848;South Africa;Northern Cape;Hondepan;;-30.287455;22.166191
7849;South Africa;Mpumalanga;Honeybird;;-25.66035;31.246429
7850;South Africa;Gauteng;Honeydew;;-26.079918;27.925387
7851;South Africa;Gauteng;Honeyvale;;-25.533333;28.15
7852;South Africa;Eastern Cape;Honeyville;;-33.15;23.116667
7853;South Africa;Limpopo;Honingvley;;-24.322068;27.391531
7854;South Africa;Limpopo;Hoogedoorns;;-24.0622;28.862701
7855;South Africa;Mpumalanga;Hoogekraal;;-26.760324;29.462465
7856;South Africa;Limpopo;Hoog-en-Droog;;-24.016667;29.816667
7857;South Africa;Eastern Cape;Hoogland;;-30.815299;26.258602
7858;South Africa;Northern Cape;Hoogland;;-27.595453;22.275477
7859;South Africa;Free State;Hoogstede;;-30.168485;26.575919
7860;South Africa;Eastern Cape;Hoogstede;;-30.760202;26.215946
7861;South Africa;Limpopo;Hoogstepunt;;-24.283333;28.416667
7862;South Africa;Free State;Hoogte;;-30.369507;26.387578
7863;South Africa;Western Cape;Hooikraal;;-33.13945;18.660433
7864;South Africa;Limpopo;Hoopdal;;-24.297941;27.493661
7865;South Africa;Free State;Hoopstad;;-27.832735;25.908326
7866;South Africa;Western Cape;Hoopvol;;-33.616667;22.05
7867;South Africa;Eastern Cape;Hopefield;;-31.615774;26.545208
7868;South Africa;Western Cape;Hopefield;;-33.062549;18.349071
7869;South Africa;Free State;Hope;;-29.733333;26.366667
7870;South Africa;Eastern Cape;Hopeleigh;;-31.849664;25.990367
7871;South Africa;Northern Cape;Hopetown;;-29.624641;24.085184
7872;South Africa;Eastern Cape;Hopevale;;-30.527931;29.852497
7873;South Africa;Eastern Cape;Hope Vale;;-31.407462;26.553274
7874;South Africa;Free State;Hope Valley;;-29.21601;26.163836
7875;South Africa;KwaZulu Natal;Hopewell;;-29.783333;30.4
7876;South Africa;Eastern Cape;Hope Well;;-30.527931;29.852497
7877;South Africa;Eastern Cape;Hopewell;;-30.914534;26.83511
7878;South Africa;Eastern Cape;Hopwood;;-31.594024;26.525456
7879;South Africa;Western Cape;Hornlee;;-34.048863;23.091435
7880;South Africa;Gauteng;Hornsnek;;-25.635833;28.058611
7881;South Africa;Eastern Cape;Horseshoe;;-32.7;27.116667
7882;South Africa;Eastern Cape;Horton;;-33.098214;27.015802
7883;South Africa;Western Cape;Hotagterklip;;-34.797769;20.045569
7884;South Africa;Eastern Cape;Hota;;-31.640685;27.681357
7885;South Africa;Eastern Cape;Hota-Mbeule;;-31.679627;27.71392
7886;South Africa;Northern Cape;Hotazel;;-27.203984;22.960438
7887;South Africa;Eastern Cape;Hotolos;;-30.646834;28.912792
7888;South Africa;Eastern Cape;Hototo;;-30.646834;28.912792
7889;South Africa;Western Cape;Hot Springs;;-33.403808;23.153903
7890;South Africa;Eastern Cape;Hottentotspoort;;-33.516667;24.483333
7891;South Africa;Gauteng;Houghton Estate;;-26.16242;28.051305
7892;South Africa;Gauteng;Houghton;;-26.16242;28.051305
7893;South Africa;Western Cape;Houhoek;;-34.203384;19.148209
7894;South Africa;Western Cape;Hou Moed;;-33.849197;19.059038
7895;South Africa;Northern Cape;Houniams;;-28.883333;18.516667
7896;South Africa;Western Cape;Houtbaai;;-34.033333;18.35
7897;South Africa;Western Cape;Hout Bay;;-34.033333;18.35
7898;South Africa;Free State;Houtberg;;-30.262743;26.830375
7899;South Africa;Limpopo;Houtboschdorp;;-23.815317;29.89982
7900;South Africa;Limpopo;Houtbosdorp;;-23.815317;29.89982
7901;South Africa;Eastern Cape;Houtkloof;;-33.626941;24.894851
7902;South Africa;Gauteng;Houtkop;;-26.6;27.866667
7903;South Africa;Free State;Houtnek;;-29.026319;26.802025
7904;South Africa;Limpopo;Hout River;;-23.083333;29.55
7905;South Africa;Limpopo;Houtrivier;;-23.083333;29.55
7906;South Africa;North West;Howden;;-26.075417;23.254848
7907;South Africa;KwaZulu Natal;Howick;;-29.477947;30.230571
7908;South Africa;Eastern Cape;Howieson's Poort;;-33.35;26.5
7909;South Africa;Free State;Hueningkrans;;-30.436568;26.372447
7910;South Africa;Free State;Hugenoot;;-30.558842;26.832625
7911;South Africa;Eastern Cape;Hughenden;;-31.597303;26.759758
7912;South Africa;Eastern Cape;Huguenot;;-31.095287;26.611119
7913;South Africa;North West;Huhudi;;-26.973976;24.741067
7914;South Africa;Eastern Cape;Hukuwa;;-32.155555;26.665362
7915;South Africa;Eastern Cape;Hukwini;;-30.997074;28.647062
7916;South Africa;Eastern Cape;Hulele;;-32.333333;28.316667
7917;South Africa;KwaZulu Natal;Hulett's;;-28.755142;31.905101
7918;South Africa;Eastern Cape;Humansdorp;;-34.029029;24.769122
7919;South Africa;Eastern Cape;Humewood;;-33.977675;25.64119
7920;South Africa;Limpopo;Huntingdon;;-24.919189;31.414893
7921;South Africa;Free State;Huntley;;-29.195177;26.1771
7922;South Africa;North West;Husfeldt;;-27.183333;25.783333
7923;South Africa;Northern Cape;Hutchinson;;-31.5;23.183333
7924;South Africa;KwaZulu Natal;Hutton Heights;;-27.735228;29.926813
7925;South Africa;Limpopo;Hwelereng;;-24.358072;29.457771
7926;South Africa;Limpopo;Hwelesangeng;;-24.260578;29.63167
7927;South Africa;Limpopo;Hwibi;;-23.65;28.916667
7928;South Africa;Gauteng;Hyde Park;;-26.120694;28.03788
7929;South Africa;Mpumalanga;Hydro Hotel;;-25.65;30.183333
7930;South Africa;Mpumalanga;Hydro;;-25.65;30.183333
7931;South Africa;KwaZulu Natal;Hylton;;-29.25;30.333333
7932;South Africa;KwaZulu Natal;Ichubo;;-28.833333;31.933333
7933;South Africa;Eastern Cape;Ida;;-31.403274;27.556263
7934;South Africa;Western Cape;Idasvallei;;-33.922715;18.883809
7935;South Africa;Western Cape;Idas Valley;;-33.922715;18.883809
7936;South Africa;KwaZulu Natal;Idlebe;;-28.141936;31.343446
7937;South Africa;Eastern Cape;Idutywa;;-32.096185;28.304888
7938;South Africa;Eastern Cape;Idutywa River;;-32.05;28.416667
7939;South Africa;KwaZulu Natal;Ifafa Beach;;-30.460331;30.652518
7940;South Africa;KwaZulu Natal;Ifafa;;-30.419674;30.587651
7941;South Africa;Eastern Cape;Igoda Mouth;;-33.083333;27.766667
7942;South Africa;KwaZulu Natal;Ihluku;;-30.624645;29.982177
7943;South Africa;KwaZulu Natal;Ikwezi La Maci;;-30.616667;29.816667
7944;South Africa;Eastern Cape;Ilinge;;-31.976764;27.042674
7945;South Africa;North West;Ilkley;;-26.034698;23.187235
7946;South Africa;Free State;Illawarra;;-30.429398;26.897163
7947;South Africa;KwaZulu Natal;Illovo Beach;;-30.114237;30.849473
7948;South Africa;KwaZulu Natal;Illovo;;-30.116667;30.85
7949;South Africa;North West;Ilsley;;-26.689619;23.113183
7950;South Africa;KwaZulu Natal;iMbali;;-29.654529;30.350633
7951;South Africa;Eastern Cape;Imbotje;;-31.461308;29.739816
7952;South Africa;KwaZulu Natal;Imfume;;-30.121849;30.745907
7953;South Africa;Western Cape;Imhoff's Gift;;-34.14271;18.349966
7954;South Africa;Eastern Cape;Impaka;;-31.943778;28.977657
7955;South Africa;KwaZulu Natal;Impendhle;;-29.60049;29.865608
7956;South Africa;KwaZulu Natal;Impendhle Location;;-29.60049;29.865608
7957;South Africa;KwaZulu Natal;Impendle;;-29.60049;29.865608
7958;South Africa;KwaZulu Natal;Impenjati;;-30.926502;30.297458
7959;South Africa;Eastern Cape;Impetu;;-32.632973;28.135557
7960;South Africa;Eastern Cape;Impisi;;-31.079612;29.889016
7961;South Africa;KwaZulu Natal;Impolweni;;-29.42827;30.491581
7962;South Africa;Eastern Cape;Imvani;;-32.030897;27.07636
7963;South Africa;Gauteng;Inadan;;-26.014097;27.957208
7964;South Africa;KwaZulu Natal;Inadi;;-28.843155;30.683459
7965;South Africa;KwaZulu Natal;Inanda;;-29.613916;30.928163
7966;South Africa;Gauteng;Inanda;;-26.119772;28.058779
7967;South Africa;KwaZulu Natal;Inanda Seminary;;-29.701678;30.924606
7968;South Africa;KwaZulu Natal;Inchanga;;-29.738623;30.664123
7969;South Africa;KwaZulu Natal;Inchanga Park;;-29.730988;30.642382
7970;South Africa;Eastern Cape;Indawana;;-29.983333;29.45
7971;South Africa;KwaZulu Natal;Indudutu;;-30.192555;30.617434
7972;South Africa;Eastern Cape;Indwana;;-31.61818;27.496124
7973;South Africa;Eastern Cape;Indwe;;-31.466667;27.333333
7974;South Africa;Western Cape;Infanta;;-34.420863;20.854261
7975;South Africa;KwaZulu Natal;Ingogo;;-27.571991;29.890982
7976;South Africa;KwaZulu Natal;Ingwavama;;-27.133134;31.997051
7977;South Africa;KwaZulu Natal;Ingwavuma;;-27.133134;31.997051
7978;South Africa;KwaZulu Natal;Inhlaxatia;;-28.181073;31.251356
7979;South Africa;KwaZulu Natal;Inhlazatatje;;-28.181073;31.251356
7980;South Africa;KwaZulu Natal;Inhlazatia;;-28.181073;31.251356
7981;South Africa;KwaZulu Natal;Inhlazatje;;-28.181073;31.251356
7982;South Africa;KwaZulu Natal;Inhluku;;-30.624645;29.982177
7983;South Africa;Free State;Inhoek;;-27.986889;28.417413
7984;South Africa;Eastern Cape;Inhoek;;-31.2;25.816667
7985;South Africa;Northern Cape;Inkbos;;-30.925833;22.087615
7986;South Africa;Free State;Inkruipsfontein;;-30.36803;26.513596
7987;South Africa;KwaZulu Natal;Inkumba;;-29.744382;29.854949
7988;South Africa;KwaZulu Natal;Inkunzana;;-28.766667;31.666667
7989;South Africa;Gauteng;Innesdale;;-25.716667;28.216667
7990;South Africa;Eastern Cape;Innistore;;-31.368696;27.614758
7991;South Africa;Eastern Cape;Insikeni;;-30.143576;29.585878
7992;South Africa;Eastern Cape;Insizwa;;-30.738171;29.24748
7993;South Africa;KwaZulu Natal;Insuzi;;-29.373684;30.937324
7994;South Africa;Eastern Cape;Intsimbini;;-31.600124;29.332122
7995;South Africa;Eastern Cape;Inxu Drift;;-31.225958;28.640539
7996;South Africa;KwaZulu Natal;Inyamane;;-27.183333;32.083333
7997;South Africa;KwaZulu Natal;Inyamane Store;;-27.183333;32.083333
7998;South Africa;KwaZulu Natal;Inyanyadu;;-27.976659;30.272822
7999;South Africa;KwaZulu Natal;Inzinga;;-29.516667;29.683333
8000;South Africa;Free State;Iona;;-30.483333;25.783333
8001;South Africa;North West;Iowa;;-26.983333;24.133333
8002;South Africa;Limpopo;Ireagh;;-24.852672;31.342684
8003;South Africa;Gauteng;Irene;;-25.870443;28.217773
8004;South Africa;Northern Cape;Irene;;-29.455905;22.151263
8005;South Africa;Eastern Cape;Irisdale;;-32.762098;28.2213
8006;South Africa;Gauteng;Ironside;;-26.509493;27.912697
8007;South Africa;Eastern Cape;Ironstone;;-31.770163;28.80288
8008;South Africa;Limpopo;Ironstone;;-24.866667;29.983333
8009;South Africa;Free State;Isabel;;-29.1;26.066667
8010;South Africa;KwaZulu Natal;Isandlwana;;-28.810292;29.153569
8011;South Africa;Gauteng;Isando;;-26.13955;28.209341
8012;South Africa;KwaZulu Natal;Ishogwe;;-27.433333;32.366667
8013;South Africa;Eastern Cape;Isidenge Bosboustasie;;-32.672744;27.283273
8014;South Africa;Gauteng;Isidule;;-25.814192;28.405578
8015;South Africa;Eastern Cape;Isihlite;;-31.399154;29.464558
8016;South Africa;Eastern Cape;Isihlito;;-31.399154;29.464558
8017;South Africa;Eastern Cape;Isilindini;;-31.083333;29.166667
8018;South Africa;KwaZulu Natal;Isinembe;;-29.466667;31.083333
8019;South Africa;Eastern Cape;Isinuka;;-31.601647;29.486833
8020;South Africa;KwaZulu Natal;Isipingo Beach;;-29.99702;30.943839
8021;South Africa;KwaZulu Natal;Isipingo;;-29.986386;30.918531
8022;South Africa;KwaZulu Natal;Isipingo Village;;-29.99702;30.943839
8023;South Africa;KwaZulu Natal;iSithebe;;-29.101135;31.419987
8024;South Africa;Eastern Cape;Isityam;;-32.25;28.116667
8025;South Africa;KwaZulu Natal;Island View;;-29.889883;31.035112
8026;South Africa;KwaZulu Natal;Islay;;-29.816667;30.466667
8027;South Africa;KwaZulu Natal;Islington;;-30.167879;29.914318
8028;South Africa;Eastern Cape;Isnuka;;-31.601647;29.486833
8029;South Africa;KwaZulu Natal;Ispongo;;-30.166667;30.8
8030;South Africa;KwaZulu Natal;Itafamsa;;-29.53553;30.856546
8031;South Africa;North West;Itireleng;;-26.777014;23.95394
8032;South Africa;North West;Itsoseng;;-26.08159;25.881242
8033;South Africa;KwaZulu Natal;Ivanhoe;;-30.383333;30.183333
8034;South Africa;Eastern Cape;Ivanhoe;;-31.467214;26.695207
8035;South Africa;Mpumalanga;Ivaura Estates;;-25.554123;31.621387
8036;South Africa;Limpopo;Ivydale;;-23.94427;29.435129
8037;South Africa;KwaZulu Natal;Ixopo;;-30.15;30.083333
8038;South Africa;Eastern Cape;Izeleni;;-32.744301;27.377433
8039;South Africa;KwaZulu Natal;Izingolweni;;-30.784086;30.122944
8040;South Africa;KwaZulu Natal;Izitende;;-27.333333;31.583333
8041;South Africa;KwaZulu Natal;Izotsha;;-30.783333;30.383333
8042;South Africa;KwaZulu Natal;Jaagbaan;;-29.34795;30.692913
8043;South Africa;Free State;Jaagbaan;;-29.717786;26.63755
8044;South Africa;KwaZulu Natal;Jabavu;;-28.275969;30.533331
8045;South Africa;Gauteng;Jabavu;;-26.25;27.916667
8046;South Africa;Eastern Cape;Jabula;;-31.734458;28.622102
8047;South Africa;Limpopo;Jack;;-23.881883;29.873669
8048;South Africa;Northern Cape;Jackson;;-29.333333;21.066667
8049;South Africa;Gauteng;Jackson's Drift;;-26.332014;27.989006
8050;South Africa;North West;Jacksonstuin;;-25.733333;27.75
8051;South Africa;Free State;Jacobsdal;;-29.127922;24.773824
8052;South Africa;North West;Jacobsdal;;-25.63804;26.069805
8053;South Africa;Free State;Jacobs Erf;;-27.275467;28.41392
8054;South Africa;KwaZulu Natal;Jacobs;;-29.916667;30.983333
8055;South Africa;Eastern Cape;Jafta's;;-32.766667;27.266667
8056;South Africa;Free State;Jagersfontein;;-29.761258;25.427058
8057;South Africa;Northern Cape;Jagpad;;-27.983333;21.566667
8058;South Africa;Free State;Jakhalsgezang;;-29.815806;26.482968
8059;South Africa;Eastern Cape;Jakkalsbank;;-31.266667;26.95
8060;South Africa;North West;Jakkalsdraai;;-26.698058;24.041287
8061;South Africa;Free State;Jakkalsfontein;;-29.709943;25.621325
8062;South Africa;Eastern Cape;Jakkalspoort;;-31.744032;25.83909
8063;South Africa;Eastern Cape;Jakkals Pos;;-31.349371;26.021689
8064;South Africa;North West;Jakkalsput;;-27.207828;23.632734
8065;South Africa;Northern Cape;Jakkalsputs;;-28.666667;16.95
8066;South Africa;Western Cape;Jakkalsvlei;;-33.262485;18.842935
8067;South Africa;Eastern Cape;Jalamba;;-32.033333;28.733333
8068;South Africa;Gauteng;Jameson Park;;-26.451156;28.416546
8069;South Africa;KwaZulu Natal;Jameson's Drift;;-28.777355;30.896011
8070;South Africa;Eastern Cape;Jamestown;;-31.121093;26.806866
8071;South Africa;Western Cape;Jamestown;;-33.978976;18.848876
8072;South Africa;Limpopo;Jameyana;;-24.610883;31.125545
8073;South Africa;Limpopo;Jane Furse;;-24.76021;29.869927
8074;South Africa;Limpopo;Jane Furse Settlement;;-24.76021;29.869927
8075;South Africa;North West;Jan Kempdorp;;-27.922456;24.830515
8076;South Africa;North West;Jan Kemp;;-27.922456;24.830515
8077;South Africa;North West;Jan Masibi;;-25.804046;25.296274
8078;South Africa;Eastern Cape;Jansenville;;-32.943056;24.672178
8079;South Africa;Limpopo;Janseput;;-23.566667;28.4
8080;South Africa;Mpumalanga;Jantjieshoek;;-27.25;30.2
8081;South Africa;Eastern Cape;Jeffreysbaai;;-34.050645;24.919499
8082;South Africa;Eastern Cape;Jeffrey's Bay;;-34.050645;24.919499
8083;South Africa;Eastern Cape;Jenca;;-31.297388;28.564946
8084;South Africa;Eastern Cape;Jengce;;-31.297388;28.564946
8085;South Africa;Mpumalanga;Jeppe's Reef;;-25.721974;31.471874
8086;South Africa;Eastern Cape;Jericho;;-31.507534;25.602613
8087;South Africa;North West;Jericho;;-25.335746;27.804876
8088;South Africa;North West;Jerico;;-25.335746;27.804876
8089;South Africa;Northern Cape;Jobseputs;;-30.591332;20.742012
8090;South Africa;KwaZulu Natal;Job's Town;;-27.733333;31.15
8091;South Africa;Eastern Cape;Joewyns Park;;-31.603714;26.544572
8092;South Africa;Gauteng;Johannesburg;;-26.205171;28.049815
8093;South Africa;Northern Cape;Johnniesdale;;-29.685866;21.31699
8094;South Africa;Northern Cape;Johnniesluck;;-29.60085;21.603543
8095;South Africa;Western Cape;Johnson's Post;;-34.282369;21.839934
8096;South Africa;Eastern Cape;Jojweni;;-31.693567;27.857169
8097;South Africa;KwaZulu Natal;Jokweni;;-29.889865;29.725538
8098;South Africa;Eastern Cape;Jokwenus Location;;-33.366667;27.083333
8099;South Africa;KwaZulu Natal;Jolwayo;;-28.733333;30.333333
8100;South Africa;Free State;Jonasfontein;;-29.749138;26.176685
8101;South Africa;Western Cape;Jongensfontein;;-34.42562;21.33995
8102;South Africa;Western Cape;Jonkersberg;;-33.933333;22.216667
8103;South Africa;North West;Jonkersrus;;-26.25;24.983333
8104;South Africa;Mpumalanga;Jonkerville;;-26.133333;29.716667
8105;South Africa;Eastern Cape;Josanas Hoek;;-30.613713;27.36581
8106;South Africa;Eastern Cape;Josefsdeel;;-30.581568;26.21751
8107;South Africa;Limpopo;Josephine;;-23.905775;30.695015
8108;South Africa;Eastern Cape;Joubertina;;-30.861049;26.689711
8109;South Africa;Free State;Joubert;;-29.25;26.15
8110;South Africa;North West;Jouberton;;-26.892832;26.600141
8111;South Africa;Limpopo;Jouberts Kroon;;-23.85;29.983333
